id,age,sex,trial,condition,choice,resp,rt,outcome_a1,outcome_a2,outcome_a3,outcome_b1,outcome_b2,outcome_b3,ev_a,ev_b,ev_diff,var_a,var_b,var_diff,loss_a,loss_b,loss_diff,skew_a,skew_b,skew_diff
1,37,male,155,old,b,1,2.5798000000007733,57,18,-72,61,10,-59,1,4,-3,54.01851534,49.17316341,4.845351932,-72,-59,-13,-0.44,-0.18,-0.26
1,37,male,156,old,a,0,3.89659999999958,91,6,-27,80,2,-12,23.33333333,23.33333333,0,49.70803646,40.47495796,9.233078497,-27,-12,-15,0.48,0.64,-0.16
1,37,male,157,old,b,1,2.9796999999992977,92,42,-56,66,60,-48,26,26,0,61.47086031,52.38320341,9.08765689,-56,-48,-8,-0.37,-0.7,0.33
1,37,male,158,old,a,0,7.163199999999165,90,63,-64,89,40,-58,29.66666667,23.66666667,6,67.14329618,61.11373732,6.029558865,-64,-58,-6,-0.62,-0.38,-0.24
1,37,male,159,old,a,0,2.279800000000705,75,28,-55,47,46,-45,16,16,0,53.7463177,43.13544559,10.61087211,-55,-45,-10,-0.32,-0.71,0.39
1,37,male,160,old,a,0,1.6127000000011549,87,70,-27,80,50,-18,43.33333333,37.33333333,6,50.21509291,40.99864496,9.216447942,-27,-18,-9,-0.65,-0.43,-0.22
1,37,male,161,old,b,1,2.579599999999573,89,20,-61,76,18,-46,16,16,0,61.3025285,49.82636518,11.47616332,-61,-46,-15,-0.1,-0.06,-0.04
1,37,male,162,old,a,0,2.796299999998837,77,36,-10,56,52,-5,34.33333333,34.33333333,0,35.53714801,27.86076493,7.676383088,-10,-5,-5,-0.07,-0.7,0.63
1,37,male,163,old,a,0,5.246400000000449,74,55,-56,64,61,-52,24.33333333,24.33333333,0,57.33139532,53.98971095,3.341684362,-56,-52,-4,-0.65,-0.71,0.06
1,37,male,164,old,b,1,2.630499999999984,96,80,-56,99,42,-39,40,34,6,68.19579655,56.62155067,11.57424588,-56,-39,-17,-0.68,-0.21,-0.47
1,37,male,165,old,a,0,1.863300000000777,98,82,-10,87,77,-3,56.66666667,53.66666667,3,47.59084879,40.27681991,7.314028882,-10,-3,-7,-0.65,-0.67,0.02
1,37,male,166,old,b,1,3.196499999999901,81,17,-68,69,21,-51,10,13,-3,61.03004724,49.31531202,11.71473522,-68,-51,-17,-0.17,-0.24,0.07
1,37,male,167,old,a,0,3.1131999999992104,92,82,-79,91,65,-61,31.66666667,31.66666667,0,78.35957007,66.379381,11.98018907,-79,-61,-18,-0.7,-0.63,-0.07
1,37,male,168,old,a,0,2.42880000000082,62,55,-47,57,37,-42,23.33333333,17.33333333,6,49.8152141,42.74212078,7.073093316,-47,-42,-5,-0.7,-0.59,-0.11
1,37,male,169,old,a,0,2.1625000000000227,99,15,-82,88,18,-74,10.66666667,10.66666667,0,73.95644364,66.33919572,7.617247917,-82,-74,-8,-0.09,-0.16,0.07
1,37,male,170,old,b,1,3.146099999999592,62,43,-30,52,48,-25,25,25,0,39.65686153,35.39303133,4.263830204,-30,-25,-5,-0.59,-0.7,0.11
1,37,male,171,old,a,0,1.6463000000007924,64,37,-54,65,7,-43,15.66666667,9.666666667,6,50.479919,44.13111777,6.348801231,-54,-43,-11,-0.56,0.09,-0.65
1,37,male,172,old,b,1,2.6464999999999463,64,24,-48,52,23,-35,13.33333333,13.33333333,0,46.34172586,36.16935474,10.17237112,-48,-35,-13,-0.33,-0.38,0.05
1,37,male,173,old,b,1,4.379599999999641,67,46,-24,68,38,-17,29.66666667,29.66666667,0,38.90444133,35.19785347,3.706587865,-24,-17,-7,-0.56,-0.34,-0.22
1,37,male,174,old,b,1,2.6960000000000264,73,16,-47,50,33,-41,14,14,0,49.01020302,39.50527391,9.50492911,-47,-41,-6,-0.06,-0.61,0.55
1,37,male,175,old,b,1,2.9298000000006823,94,31,-45,90,39,-40,26.66666667,29.66666667,-3,56.82917873,53.48104545,3.348133286,-45,-40,-5,-0.11,-0.26,0.15
1,37,male,176,old,b,1,3.529700000001185,65,54,-91,69,19,-78,9.333333333,3.333333333,6,71.08836442,61.02640594,10.06195848,-91,-78,-13,-0.69,-0.37,-0.32
1,37,male,177,old,b,1,4.245599999999627,88,18,-15,83,9,-1,30.33333333,30.33333333,0,42.94440851,37.46405685,5.480351661,-15,-1,-14,0.41,0.67,-0.26
1,37,male,178,old,a,0,3.278599999999642,84,58,-66,68,60,-52,25.33333333,25.33333333,0,65.44887742,54.78036956,10.66850786,-66,-52,-14,-0.62,-0.7,0.08
1,37,male,179,old,b,1,2.963299999998867,83,77,-71,76,70,-57,29.66666667,29.66666667,0,71.22421561,61.33152171,9.892693895,-71,-57,-14,-0.7,-0.7,0
1,37,male,180,old,a,0,4.746399999998516,91,61,-33,66,59,-24,39.66666667,33.66666667,6,52.82255411,40.87650779,11.94604632,-33,-24,-9,-0.54,-0.69,0.15
1,37,male,181,old,a,0,3.329900000000407,62,22,-65,45,27,-53,6.333333333,6.333333333,0,53.01781671,42.59368759,10.42412913,-65,-53,-12,-0.42,-0.61,0.19
1,37,male,182,old,b,1,1.1458999999985051,74,10,-57,50,28,-51,9,9,0,53.48520045,43.36665386,10.11854659,-57,-51,-6,-0.03,-0.57,0.54
1,37,male,183,old,b,1,2.5457999999988488,93,92,-16,86,78,-4,56.33333333,53.33333333,3,51.14901976,40.67213078,10.47688898,-16,-4,-12,-0.71,-0.69,-0.02
1,37,male,184,old,b,1,2.146699999999328,98,57,-67,91,49,-52,29.33333333,29.33333333,0,70.14429572,60.01296156,10.13133416,-67,-52,-15,-0.53,-0.46,-0.07
1,37,male,185,old,b,1,1.7296999999992977,36,7,-38,19,18,-32,1.666666667,1.666666667,0,30.44484996,23.80942857,6.635421386,-38,-32,-6,-0.26,-0.71,0.45
1,37,male,186,old,b,1,1.2789999999999964,74,59,-14,72,54,-7,39.66666667,39.66666667,0,38.43898484,33.80663972,4.632345124,-14,-7,-7,-0.63,-0.56,-0.07
1,37,male,187,old,b,1,1.5299999999999727,81,41,-34,61,54,-27,29.33333333,29.33333333,0,47.66783215,39.93606001,7.731772147,-34,-27,-7,-0.35,-0.69,0.34
1,37,male,188,old,b,1,1.579499999999939,67,46,-21,65,36,-9,30.66666667,30.66666667,0,37.52628708,30.44484996,7.081437126,-21,-9,-12,-0.54,-0.26,-0.28
1,37,male,189,old,b,1,4.330000000000041,91,17,-48,90,12,-33,20,23,-3,56.78614855,50.81338406,5.972764482,-48,-33,-15,0.08,0.31,-0.23
1,37,male,190,old,b,1,2.029200000001083,80,41,-11,67,46,-3,36.66666667,36.66666667,0,37.27674282,29.32954521,7.947197614,-11,-3,-8,-0.17,-0.45,0.28
1,37,male,191,old,b,1,2.096499999999992,72,21,-90,54,35,-86,1,1,0,67.63135368,62.00537611,5.625977565,-90,-86,-4,-0.42,-0.66,0.24
1,37,male,192,old,b,1,2.9459000000003925,96,4,-46,81,12,-39,18,18,0,58.81042991,49.17316341,9.637266501,-46,-39,-7,0.34,0.18,0.16
1,37,male,193,old,b,1,1.495999999999981,90,42,-24,83,22,-6,36,33,3,46.73328578,37.15732319,9.575962592,-24,-6,-18,-0.19,0.42,-0.61
1,37,male,194,old,b,1,1.846799999998893,87,73,-46,79,78,-34,38,41,-3,59.67132198,53.03457991,6.636742064,-46,-34,-12,-0.68,-0.71,0.03
1,37,male,195,old,b,1,1.830000000000041,87,30,-64,70,56,-55,17.66666667,23.66666667,-6,62.25931434,55.91859162,6.34072272,-64,-55,-9,-0.29,-0.67,0.38
1,37,male,196,old,a,0,2.513299999998935,82,35,-17,58,49,-7,33.33333333,33.33333333,0,40.43375927,28.75567577,11.6780835,-17,-7,-10,-0.06,-0.66,0.6
1,37,male,197,old,b,1,2.546699999999305,39,5,-20,23,9,-8,8,8,0,24.17988144,12.67543556,11.50444588,-20,-8,-12,0.18,-0.12,0.3
1,37,male,198,old,b,1,2.8629999999999427,56,51,-81,67,14,-73,8.666666667,2.666666667,6,63.43675766,57.71385353,5.722904132,-81,-73,-8,-0.7,-0.29,-0.41
1,37,male,199,old,a,0,2.262700000001132,99,34,-24,83,38,-12,36.33333333,36.33333333,0,50.24163833,38.80148909,11.44014924,-24,-12,-12,0.07,-0.06,0.13
1,37,male,200,old,a,0,2.2794000000004644,77,55,-64,66,50,-48,22.66666667,22.66666667,0,61.93724423,50.39400317,11.54324105,-64,-48,-16,-0.64,-0.65,0.01
2,36,female,1,old,a,0,3.4896000000089344,98,82,-10,87,77,-3,56.66666667,53.66666667,3,47.59084879,40.27681991,7.314028882,-10,-3,-7,-0.65,-0.67,0.02
2,36,female,2,old,b,1,11.10680000001193,90,28,-61,83,25,-51,19,19,0,61.97311245,54.86954225,7.1035702,-61,-51,-10,-0.21,-0.16,-0.05
2,36,female,3,old,a,0,7.629800000011926,74,10,-57,50,28,-51,9,9,0,53.48520045,43.36665386,10.11854659,-57,-51,-6,-0.03,-0.57,0.54
2,36,female,4,old,a,0,1.6467999999970289,74,64,-60,72,67,-43,26,32,-6,60.94806532,53.07227776,7.875787563,-60,-43,-17,-0.69,-0.7,0.01
2,36,female,5,old,a,0,3.146200000002977,99,15,-82,88,18,-74,10.66666667,10.66666667,0,73.95644364,66.33919572,7.617247917,-82,-74,-8,-0.09,-0.16,0.07
2,36,female,6,old,a,0,6.462799999997031,56,51,-81,67,14,-73,8.666666667,2.666666667,6,63.43675766,57.71385353,5.722904132,-81,-73,-8,-0.7,-0.29,-0.41
2,36,female,7,old,b,1,11.996499999999996,78,21,-82,61,26,-70,5.666666667,5.666666667,0,66.21345952,55.37949881,10.83396071,-82,-70,-12,-0.33,-0.5,0.17
2,36,female,8,old,a,0,3.96329999999702,62,55,-47,57,37,-42,23.33333333,17.33333333,6,49.8152141,42.74212078,7.073093316,-47,-42,-5,-0.7,-0.59,-0.11
2,36,female,9,old,b,1,6.312599999994063,67,50,-25,66,32,-6,30.66666667,30.66666667,0,39.96943276,29.40899333,10.56043943,-25,-6,-19,-0.61,-0.07,-0.54
2,36,female,10,old,a,0,3.2948000000119464,92,42,-56,66,60,-48,26,26,0,61.47086031,52.38320341,9.08765689,-56,-48,-8,-0.37,-0.7,0.33
2,36,female,11,old,a,0,8.830199999988082,78,60,-46,63,61,-32,30.66666667,30.66666667,0,54.70730197,44.31954673,10.38775524,-46,-32,-14,-0.65,-0.71,0.06
2,36,female,12,old,b,1,2.1805999999940298,55,29,-25,52,42,-17,19.66666667,25.66666667,-6,33.31999733,30.44484996,2.875147376,-25,-17,-8,-0.4,-0.65,0.25
2,36,female,13,old,a,0,3.0805999999940354,95,25,-45,69,46,-40,25,25,0,57.15476066,46.91126375,10.24349691,-45,-40,-5,0,-0.58,0.58
2,36,female,14,old,b,1,2.632599999994028,98,57,-67,91,49,-52,29.33333333,29.33333333,0,70.14429572,60.01296156,10.13133416,-67,-52,-15,-0.53,-0.46,-0.07
2,36,female,15,old,b,1,15.751900000005977,83,39,-20,88,37,-5,34,40,-6,42.19794624,38.02630668,4.171639554,-20,-5,-15,-0.18,0.12,-0.3
2,36,female,16,old,b,1,8.561200000002998,77,41,-37,76,27,-22,27,27,0,47.58150901,40.00833247,7.573176548,-37,-22,-15,-0.42,0,-0.42
2,36,female,17,old,b,1,3.996899999991058,62,43,-30,52,48,-25,25,25,0,39.65686153,35.39303133,4.263830204,-30,-25,-5,-0.59,-0.7,0.11
2,36,female,18,old,b,1,6.662200000002969,58,9,-18,53,10,-14,16.33333333,16.33333333,0,31.45720197,27.71682201,3.740379958,-18,-14,-4,0.34,0.33,0.01
2,36,female,19,old,b,1,14.980299999997015,63,24,-59,39,36,-47,9.333333333,9.333333333,0,50.87457344,39.85250585,11.02206759,-59,-47,-12,-0.41,-0.7,0.29
2,36,female,20,old,a,0,1.7135000000000105,94,31,-45,90,39,-40,26.66666667,29.66666667,-3,56.82917873,53.48104545,3.348133286,-45,-40,-5,-0.11,-0.26,0.15
2,36,female,21,old,a,0,4.446900000005996,91,61,-33,66,59,-24,39.66666667,33.66666667,6,52.82255411,40.87650779,11.94604632,-33,-24,-9,-0.54,-0.69,0.15
2,36,female,22,old,b,1,212.657799999997,73,41,-12,65,47,-1,34,37,-3,35.05234181,27.85677655,7.19556526,-12,-1,-11,-0.29,-0.49,0.2
2,36,female,23,old,a,0,1.5637000000029957,81,41,-34,61,54,-27,29.33333333,29.33333333,0,47.66783215,39.93606001,7.731772147,-34,-27,-7,-0.35,-0.69,0.34
2,36,female,24,old,b,1,2.665700000002971,67,46,-24,68,38,-17,29.66666667,29.66666667,0,38.90444133,35.19785347,3.706587865,-24,-17,-7,-0.56,-0.34,-0.22
2,36,female,25,old,b,1,5.5136999999880345,88,18,-15,83,9,-1,30.33333333,30.33333333,0,42.94440851,37.46405685,5.480351661,-15,-1,-14,0.41,0.67,-0.26
2,36,female,26,old,a,0,2.913099999994074,62,22,-65,45,27,-53,6.333333333,6.333333333,0,53.01781671,42.59368759,10.42412913,-65,-53,-12,-0.42,-0.61,0.19
2,36,female,27,old,a,0,2.1089000000059173,78,23,-44,60,33,-36,19,19,0,49.88653793,40.42276586,9.463772067,-44,-36,-8,-0.12,-0.48,0.36
2,36,female,28,old,a,0,3.130599999994047,72,17,-27,51,31,-20,20.66666667,20.66666667,0,40.49965706,29.89239963,10.60725743,-27,-20,-7,0.14,-0.48,0.62
2,36,female,29,old,b,1,3.547399999991057,84,75,-47,83,60,-31,37.33333333,37.33333333,0,59.74575764,49.22284926,10.52290838,-47,-31,-16,-0.7,-0.59,-0.11
2,36,female,30,old,a,0,7.682700000002967,78,66,-11,64,61,-1,44.33333333,41.33333333,3,39.43207944,29.95923156,9.472847881,-11,-1,-10,-0.66,-0.7,0.04
2,36,female,31,old,b,1,2.3284999999999627,76,15,-33,63,23,-28,19.33333333,19.33333333,0,44.60443426,37.24095714,7.363477116,-33,-28,-5,0.14,-0.15,0.29
2,36,female,32,old,b,1,14.071500000000016,87,30,-64,70,56,-55,17.66666667,23.66666667,-6,62.25931434,55.91859162,6.34072272,-64,-55,-9,-0.29,-0.67,0.38
2,36,female,33,old,b,1,8.75359999999398,75,73,-48,83,65,-30,33.33333333,39.33333333,-6,57.5171472,49.57373857,7.943408634,-48,-30,-18,-0.71,-0.64,-0.07
2,36,female,34,old,b,1,3.9272999999969898,89,61,-86,90,63,-71,21.33333333,27.33333333,-6,76.75212628,70.40044192,6.351684365,-86,-71,-15,-0.64,-0.63,-0.01
2,36,female,35,old,b,1,2.0915999999940595,92,37,-21,95,22,-9,36,36,0,46.13747573,43.59663596,2.540839773,-21,-9,-12,-0.03,0.45,-0.48
2,36,female,36,old,a,0,21.054299999997056,89,46,-19,85,23,-1,38.66666667,35.66666667,3,44.39469438,36.23380864,8.160885733,-19,-1,-18,-0.24,0.48,-0.72
2,36,female,37,old,b,1,8.187700000002906,75,28,-55,47,46,-45,16,16,0,53.7463177,43.13544559,10.61087211,-55,-45,-10,-0.32,-0.71,0.39
2,36,female,38,old,b,1,3.026299999997036,65,54,-91,69,19,-78,9.333333333,3.333333333,6,71.08836442,61.02640594,10.06195848,-91,-78,-13,-0.69,-0.37,-0.32
2,36,female,39,old,a,0,3.0431999999881327,74,59,-14,72,54,-7,39.66666667,39.66666667,0,38.43898484,33.80663972,4.632345124,-14,-7,-7,-0.63,-0.56,-0.07
2,36,female,40,old,b,1,1.999899999991044,67,46,-21,65,36,-9,30.66666667,30.66666667,0,37.52628708,30.44484996,7.081437126,-21,-9,-12,-0.54,-0.26,-0.28
2,36,female,41,old,b,1,2.953799999997045,77,55,-64,66,50,-48,22.66666667,22.66666667,0,61.93724423,50.39400317,11.54324105,-64,-48,-16,-0.64,-0.65,0.01
2,36,female,42,old,a,0,19.531000000000063,86,27,-87,69,30,-73,8.666666667,8.666666667,0,71.80683966,59.90177144,11.90506822,-87,-73,-14,-0.37,-0.49,0.12
2,36,female,43,old,b,1,32.27800000000002,87,73,-46,79,78,-34,38,41,-3,59.67132198,53.03457991,6.636742064,-46,-34,-12,-0.68,-0.71,0.03
2,36,female,44,old,b,1,6.338700000002973,96,33,-14,80,42,-7,38.33333333,38.33333333,0,45.0653846,35.6121078,9.453276793,-14,-7,-7,0.18,-0.15,0.33
2,36,female,45,old,a,0,2.9135999999940623,96,7,-31,90,8,-26,24,24,0,53.22280213,48.68949236,4.533309767,-31,-26,-5,0.45,0.46,-0.01
2,36,female,46,old,b,1,17.832900000005907,73,16,-47,50,33,-41,14,14,0,49.01020302,39.50527391,9.50492911,-47,-41,-6,-0.06,-0.61,0.55
2,36,female,47,old,b,1,5.923099999994065,64,37,-54,65,7,-43,15.66666667,9.666666667,6,50.479919,44.13111777,6.348801231,-54,-43,-11,-0.56,0.09,-0.65
2,36,female,48,old,b,1,1.9097999999969488,83,69,-20,73,72,-13,44,44,0,45.61432524,40.30715404,5.307171197,-20,-13,-7,-0.66,-0.71,0.05
2,36,female,49,old,b,1,2.059299999997052,96,32,-13,92,15,-1,38.33333333,35.33333333,3,44.723844,40.59830319,4.125540807,-13,-1,-12,0.21,0.63,-0.42
2,36,female,50,old,b,1,5.962400000006028,76,15,-21,57,42,-11,23.33333333,29.33333333,-6,40.03609483,29.16999981,10.86609502,-21,-11,-10,0.3,-0.57,0.87
2,36,female,51,old,b,1,4.346499999999992,58,32,-27,41,25,-21,21,15,6,35.56215217,26.28053779,9.281614373,-27,-21,-6,-0.43,-0.52,0.09
2,36,female,52,old,b,1,7.354799999996999,96,27,-44,64,55,-40,26.33333333,26.33333333,0,57.15670467,47.0484384,10.10826627,-44,-40,-4,-0.02,-0.69,0.67
2,36,female,53,old,b,1,1.6982000000029984,90,42,-24,83,22,-6,36,33,3,46.73328578,37.15732319,9.575962592,-24,-6,-18,-0.19,0.42,-0.61
2,36,female,54,old,a,0,2.248300000012023,70,22,-42,58,18,-26,16.66666667,16.66666667,0,45.87906809,34.30581421,11.57325388,-42,-26,-16,-0.17,-0.06,-0.11
2,36,female,55,old,a,0,1.3649000000060596,53,43,-8,49,31,-1,29.33333333,26.33333333,3,26.71246068,20.67741656,6.035044121,-8,-1,-7,-0.63,-0.33,-0.3
2,36,female,56,old,a,0,1.8977999999970048,94,36,-54,66,41,-49,25.33333333,19.33333333,6,60.88969991,49.38510797,11.50459195,-54,-49,-5,-0.26,-0.57,0.31
2,36,female,57,old,a,0,3.196200000002932,92,82,-79,91,65,-61,31.66666667,31.66666667,0,78.35957007,66.379381,11.98018907,-79,-61,-18,-0.7,-0.63,-0.07
2,36,female,58,old,b,1,1.92999999999995,85,53,-67,66,63,-58,23.66666667,23.66666667,0,65.42850211,57.76004001,7.668462102,-67,-58,-9,-0.58,-0.71,0.13
2,36,female,59,old,a,0,4.148099999994088,80,41,-11,67,46,-3,36.66666667,36.66666667,0,37.27674282,29.32954521,7.947197614,-11,-3,-8,-0.17,-0.45,0.28
2,36,female,60,old,a,0,4.848299999997039,96,80,-56,99,42,-39,40,34,6,68.19579655,56.62155067,11.57424588,-56,-39,-17,-0.68,-0.21,-0.47
2,36,female,61,old,b,1,2.5806000000089853,60,35,-20,63,33,-12,25,28,-3,33.41656276,30.82207001,2.594492745,-20,-12,-8,-0.42,-0.24,-0.18
2,36,female,62,old,b,1,5.465800000011882,64,24,-48,52,23,-35,13.33333333,13.33333333,0,46.34172586,36.16935474,10.17237112,-48,-35,-13,-0.33,-0.38,0.05
2,36,female,63,old,a,0,1.748599999993985,70,13,-28,63,8,-16,18.33333333,18.33333333,0,40.18568015,33.06895153,7.116728613,-28,-16,-12,0.2,0.44,-0.24
2,36,female,64,old,a,0,6.648500000000013,82,60,-65,69,63,-55,25.66666667,25.66666667,0,64.73707507,57.09251751,7.644557563,-65,-55,-10,-0.65,-0.7,0.05
2,36,female,65,old,a,0,1.5804000000058522,85,73,-22,97,49,-10,45.33333333,45.33333333,0,47.86323107,43.75944343,4.103787649,-22,-10,-12,-0.67,-0.13,-0.54
2,36,female,66,old,a,0,17.56329999999707,75,27,-60,59,34,-51,14,14,0,55.87486018,47.08148964,8.793370539,-60,-51,-9,-0.34,-0.56,0.22
2,36,female,67,old,a,0,3.380400000006034,74,55,-56,64,61,-52,24.33333333,24.33333333,0,57.33139532,53.98971095,3.341684362,-56,-52,-4,-0.65,-0.71,0.06
2,36,female,68,old,a,0,1.3137999999970589,83,41,-57,84,47,-46,22.33333333,28.33333333,-6,58.65909042,54.68901982,3.9700706,-57,-46,-11,-0.45,-0.47,0.02
2,36,female,69,old,a,0,2.3304999999999154,84,58,-66,68,60,-52,25.33333333,25.33333333,0,65.44887742,54.78036956,10.66850786,-66,-52,-14,-0.62,-0.7,0.08
2,36,female,70,old,b,1,1.0812000000030366,83,77,-71,76,70,-57,29.66666667,29.66666667,0,71.22421561,61.33152171,9.892693895,-71,-57,-14,-0.7,-0.7,0
2,36,female,71,old,a,0,1.097200000002999,37,20,-43,33,26,-36,4.666666667,7.666666667,-3,34.41253002,31.00895928,3.403570739,-43,-36,-7,-0.58,-0.68,0.1
2,36,female,72,old,b,1,2.6802000000029693,94,19,-17,81,8,-2,32,29,3,46.23851209,36.99549522,9.243016866,-17,-2,-15,0.4,0.67,-0.27
2,36,female,73,old,a,0,3.797200000003045,96,4,-46,81,12,-39,18,18,0,58.81042991,49.17316341,9.637266501,-46,-39,-7,0.34,0.18,0.16
2,36,female,74,old,a,0,2.5639999999999645,88,66,-26,87,52,-11,42.66666667,42.66666667,0,49.37835783,40.54901013,8.829347706,-26,-11,-15,-0.6,-0.33,-0.27
2,36,female,75,old,b,1,2.897299999997017,36,7,-38,19,18,-32,1.666666667,1.666666667,0,30.44484996,23.80942857,6.635421386,-38,-32,-6,-0.26,-0.71,0.45
2,36,female,76,old,b,1,0.6779000000059341,72,21,-90,54,35,-86,1,1,0,67.63135368,62.00537611,5.625977565,-90,-86,-4,-0.42,-0.66,0.24
2,36,female,77,old,a,0,5.244299999996997,83,34,-85,62,50,-80,10.66666667,10.66666667,0,70.54234347,64.29791771,6.244425757,-85,-80,-5,-0.46,-0.69,0.23
2,36,female,78,old,b,1,4.995200000003024,39,5,-20,23,9,-8,8,8,0,24.17988144,12.67543556,11.50444588,-20,-8,-12,0.18,-0.12,0.3
2,36,female,79,old,a,0,4.613899999991077,36,21,-30,39,17,-20,9,12,-3,28.24889378,24.34474618,3.904147602,-30,-20,-10,-0.56,-0.3,-0.26
2,36,female,80,old,a,0,1.446799999997097,81,17,-68,69,21,-51,10,13,-3,61.03004724,49.31531202,11.71473522,-68,-51,-17,-0.17,-0.24,0.07
2,36,female,81,old,a,0,3.180900000005863,76,36,-11,65,40,-4,33.66666667,33.66666667,0,35.55590278,28.52289529,7.033007489,-11,-4,-7,-0.1,-0.32,0.22
2,36,female,82,old,b,1,5.480600000008849,83,77,-23,99,33,-4,45.66666667,42.66666667,3,48.61641241,42.60151275,6.014899656,-23,-4,-19,-0.7,0.33,-1.03
2,36,female,83,old,a,0,3.197299999996972,94,58,-17,96,40,-1,45,45,0,46.23851209,39.75759885,6.480913232,-17,-1,-16,-0.4,0.19,-0.59
2,36,female,84,old,b,1,3.31339999999102,87,70,-27,80,50,-18,43.33333333,37.33333333,6,50.21509291,40.99864496,9.216447942,-27,-18,-9,-0.65,-0.43,-0.22
2,36,female,85,old,b,1,1.497299999996926,91,6,-27,80,2,-12,23.33333333,23.33333333,0,49.70803646,40.47495796,9.233078497,-27,-12,-15,0.48,0.64,-0.16
2,36,female,86,old,b,1,1.247799999997028,51,40,-31,42,41,-23,20,20,0,36.34097779,30.40833219,5.932645598,-31,-23,-8,-0.66,-0.71,0.05
2,36,female,87,old,a,0,2.113100000008899,93,92,-16,86,78,-4,56.33333333,53.33333333,3,51.14901976,40.67213078,10.47688898,-16,-4,-12,-0.71,-0.69,-0.02
2,36,female,88,old,b,1,6.66409999999405,78,38,-68,84,24,-51,16,19,-3,61.60086579,55.22680509,6.374060709,-68,-51,-17,-0.49,-0.14,-0.35
2,36,female,89,old,a,0,2.6283999999910748,50,11,-57,35,13,-44,1.333333333,1.333333333,0,44.21412545,33.289971799999996,10.92415365,-57,-44,-13,-0.32,-0.48,0.16
2,36,female,90,old,a,0,3.626599999994028,99,34,-24,83,38,-12,36.33333333,36.33333333,0,50.24163833,38.80148909,11.44014924,-24,-12,-12,0.07,-0.06,0.13
2,36,female,91,old,b,1,1.3445999999941023,91,17,-48,90,12,-33,20,23,-3,56.78614855,50.81338406,5.972764482,-48,-33,-15,0.08,0.31,-0.23
2,36,female,92,old,a,0,2.728899999990972,77,36,-10,56,52,-5,34.33333333,34.33333333,0,35.53714801,27.86076493,7.676383088,-10,-5,-5,-0.07,-0.7,0.63
2,36,female,93,old,b,1,2.627200000002972,77,47,-55,89,39,-41,23,29,-6,56.49778757,53.54126135,2.95652622,-55,-41,-14,-0.56,-0.27,-0.29
2,36,female,94,old,a,0,10.69479999999703,89,20,-61,76,18,-46,16,16,0,61.3025285,49.82636518,11.47616332,-61,-46,-15,-0.1,-0.06,-0.04
2,36,female,95,old,b,1,2.875599999994052,89,74,-13,90,55,-4,50,47,3,44.96665431,38.79003308,6.176621228,-13,-4,-9,-0.65,-0.3,-0.35
2,36,female,96,old,a,0,0.9121000000089908,82,35,-17,58,49,-7,33.33333333,33.33333333,0,40.43375927,28.75567577,11.6780835,-17,-7,-10,-0.06,-0.66,0.6
2,36,female,97,old,b,1,2.36200000000008,90,63,-64,89,40,-58,29.66666667,23.66666667,6,67.14329618,61.11373732,6.029558865,-64,-58,-6,-0.62,-0.38,-0.24
2,36,female,98,old,b,1,0.995700000003012,57,18,-72,61,10,-59,1,4,-3,54.01851534,49.17316341,4.845351932,-72,-59,-13,-0.44,-0.18,-0.26
2,36,female,99,old,b,1,2.01129999999705,88,21,-90,58,41,-80,6.333333333,6.333333333,0,73.40451091,61.44012442,11.96438649,-90,-80,-10,-0.29,-0.67,0.38
2,36,female,100,old,b,1,1.161700000002952,60,14,-23,64,12,-7,17,23,-6,33.950945,30.01110905,3.93983595,-23,-7,-16,0.13,0.5,-0.37
2,36,female,101,new,b,1,3.407000000000039,37,25,-44,56,2,-40,6,6,0,35.6931366,39.29376541,-3.600628814,-44,-40,-4,-0.65,0.15,-0.8
2,36,female,102,new,b,1,1.0605999999939968,59,49,-17,81,20,-10,30.33333333,30.33333333,0,33.71778298,37.86232369,-4.144540718,-17,-10,-7,-0.66,0.39,-1.05
2,36,female,103,new,a,0,1.1287999999969998,55,38,-27,78,8,-20,22,22,0,35.33647785,41.21488404,-5.878406195,-27,-20,-7,-0.59,0.47,-1.06
2,36,female,104,new,b,1,1.027799999997001,56,54,-15,82,21,-8,31.66666667,31.66666667,0,33.00841644,37.50851755,-4.500101116,-15,-8,-7,-0.71,0.4,-1.11
2,36,female,105,new,b,1,2.712100000008945,46,39,-47,76,2,-40,12.66666667,12.66666667,0,42.28737663,47.95368136,-5.666304726,-47,-40,-7,-0.69,0.32,-1.01
2,36,female,106,new,b,1,1.2614000000058925,63,26,-14,81,1,-7,25,25,0,31.44307025,39.73243847,-8.28936822,-14,-7,-7,-0.05,0.69,-0.74
2,36,female,107,new,b,1,4.346000000000004,69,51,-21,95,8,-4,33,33,0,38.88444419,44.11349,-5.22904581,-21,-4,-17,-0.6,0.67,-1.27
2,36,female,108,new,a,0,5.245600000008949,64,45,-19,85,10,-5,30,30,0,35.50586806,39.37003937,-3.86417131,-19,-5,-14,-0.56,0.63,-1.19
2,36,female,109,new,b,1,1.761800000011931,77,47,-21,99,18,-14,34.33333333,34.33333333,0,40.99864496,47.55581516,-6.557170196,-21,-14,-7,-0.43,0.47,-0.9
2,36,female,110,new,b,1,5.511399999991113,30,23,-7,44,5,-3,15.33333333,15.33333333,0,16.04853749,20.53181813,-4.483280636,-7,-3,-4,-0.61,0.63,-1.24
